firm_name,url,is_about,descriptor,total_about_pages
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/careers/our-people.jsp,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/channels/panel-builders/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/company-profile/history/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/diversity-and-inclusion/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/supplier-resource-center/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/services/partner-managed-services/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/work/services/partner-managed-services/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/careers/your-experience-level.jsp,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/partners/channels/system-integrators/industry/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/work/services/field-services/power-management/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/work/solutions/power-and-energy-management-solutions/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/work/services/partner-managed-services/ecostruxure-facility-expert/,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/about-us/events/innovation-summit-north-america/preregistration-form/virtual-event/,1,Watch|exclusive|sessions,34
Schneider Electric USA,https://www.schneider-electric.us/en/work/services/energy-and-sustainability/energy-management-sustainability-services.jsp,1,None,34
Schneider Electric USA,https://www.schneider-electric.us/en/work/services/partner-managed-services/facility-insights/facility-insights-overview.jsp,1,None,34
Sick AG,https://www.sick.com/de/en/sick-ags-company-profile/w/about/,1,About|SICK,15
Sick AG,https://www.sick.com/de/en/registration-benefits/w/myBenefits/,1,My|Profile,15
Sick AG,https://www.sick.com/de/en/about-sick/certifications/w/certificates/,1,Certifications,15
Sick AG,https://www.sick.com/de/en/about-sick/our-philosophy/w/our-philosophy/,1,Our|philosophy,15
Sick AG,https://www.sick.com/de/en/about-sick/sick-ag-management/w/management/,1,SICK|AG|management,15
Sick AG,https://www.sick.com/de/en/about-sick/sick-in-germany/w/sick-deutschland/,1,SICK|Germany,15
Sick AG,https://www.sick.com/de/en/about-sick/sicks-company-history/w/the-history-of-sick/,1,"SICK|""The|history""",15
Sick AG,https://www.sick.com/de/en/about-sick/investor-relations-at-sick-ag/w/investor-relations/,1,Investor|Relations,15
Sick AG,https://www.sick.com/de/en/about-sick/research-and-development/w/research-and-development/,1,Research|and|Development,15
Sick AG,https://www.sick.com/de/en/corporate-social-responsibility/a-great-place-to-work/w/csr-employees/,1,A|great|place|to|work,15
Sick AG,https://www.sick.com/de/en/corporate-social-responsibility/conflict-minerals/w/conflict-minerals/,1,Conflict|minerals,15
Sick AG,https://www.sick.com/de/en/about-sick/corporate-social-responsibility/w/corporate-social-responsibility/,1,Corporate|Social|Responsibility,15
Sick AG,https://www.sick.com/de/en/about-sick/sensor-intelligence-to-organize-the-factory-of-the-future/w/business-fields/,1,Sensor|Intelligence.,15
Sick AG,https://www.sick.com/de/en/corporate-social-responsibility/corporate-social-responsibility-for-society/w/csr-society/,1,CSR|for|society,15
Sick AG,https://www.sick.com/de/en/corporate-social-responsibility/climate-and-environmental-protection-management/w/csr-environmental-protection/,1,Environmental|protection,15
Silicor Materials Inc.,https://www.silicormaterials.com/about/management,1,Management,4
Silicor Materials Inc.,https://www.silicormaterials.com/about/company-overview,1,Company|Overview,4
Silicor Materials Inc.,https://www.silicormaterials.com/about/board-of-directors,1,Board|of|Directors,4
Silicor Materials Inc.,https://www.silicormaterials.com/post/silicor-materials-and-am-technical-solutions-close-8-9m-usd-project-management-contract,1,None,4
ProNAi Therapeutics,https://www.sierraoncology.com/,1,Corporate|Governance,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/careers,1,Careers,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/careers/,1,Careers,10
ProNAi Therapeutics,https://www.sierraoncology.com/company-overview/,1,Company,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/contact-us,1,Contact,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/leadership/,1,Leadership,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/contact-us/,1,Contact|Us,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/company-overview/,1,Learn|More,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/board-of-directors/,1,Board|of|Directors,10
ProNAi Therapeutics,https://www.sierraoncology.com/company/ddr-advisory-committee/,1,DDR|Advisory|Committee,10
Sumco Corporation,http://sumco.com/CompanyPolicy.aspx,1,Company|Policies,1
Silicon Genesis Corporation,http://sigen.net/about_sigen_eb.html,1,Employee|Benefits,7
Silicon Genesis Corporation,http://sigen.net/about_sigen_news.html,1,None,7
Silicon Genesis Corporation,http://sigen.net/about_sigen_mgmnt.html,1,MANAGEMENT,7
Silicon Genesis Corporation,http://sigen.net/about_sigen_events.html,1,EVENTS,7
Silicon Genesis Corporation,http://sigen.net/about_sigen_careers.html,1,CAREERS,7
Silicon Genesis Corporation,http://sigen.net/about_sigen_overview.html,1,OVERVIEW,7
Silicon Genesis Corporation,http://sigen.net/about_sigen_positions.html,1,Positions|Available,7
SICPA Holding SA,https://www.sicpa.com/who-we-are,1,Who|we|are,3
SICPA Holding SA,https://www.sicpa.com/sicpa-history,1,Our|history,3
SICPA Holding SA,https://www.sicpa.com/solutions/oil-and-gas-integrity-management,1,Oil|&|Gas|Integrity|Management|Solution,3
Sienna Biopharmaceuticals,https://siennabio.com/company/board/,1,Board|of|Directors|and|Advisors,5
Sienna Biopharmaceuticals,https://siennabio.com/company/overview/,1,Company|Overview,5
Sienna Biopharmaceuticals,https://siennabio.com/company/management/,1,Management|Team,5
Sienna Biopharmaceuticals,https://siennabio.com/company/corporate-advisors/,1,Corporate|Advisors,5
Sienna Biopharmaceuticals,http://investors.siennabio.com/corporate-governance,1,Corporate|Governance,5
SAE Magnetics (HK) Ltd.,http://www.sae.com.hk/company,1,COMPANY,2
SAE Magnetics (HK) Ltd.,http://www.sae.com.hk/about-us,1,About|Us,2
Renewable Power Conversion,http://rpcincorporated.com/about-rpc.html,1,Leadership,2
Renewable Power Conversion,http://rpcincorporated.com/rpc-technology.html,1,Read|about|our|technology|»,2
Sweetwater Energy,http://sweetwater.us/about/,1,None,4
Sweetwater Energy,http://sweetwater.us/partners,1,OUR|PARTNERS,4
Sweetwater Energy,http://sweetwater.us/partners/,1,Partners,4
Sweetwater Energy,http://sweetwater.us/management/,1,Management,4
Research Triangle Institute,https://www.rti.org/about-us,1,About,5
Research Triangle Institute,https://www.rti.org/partner-with-us,1,Partner|with|Us,5
Research Triangle Institute,https://www.rti.org/corporate-governance,1,Corporate|Governance,5
Research Triangle Institute,https://www.rti.org/corporate-development,1,Corporate|Development,5
Research Triangle Institute,https://www.rti.org/impact/evaluating-quality-improvement-center-research-based-infant-toddler-court-teams,1,None,5
Rockwell Collins,https://www.rockwellcollins.com:443/Our-Company.aspx,1,About|Us,2
Rockwell Collins,https://www.rockwellcollins.com:443/Our-Company/Corporate-Responsibility.aspx,1,Corporate|Responsibility,2
Shell Oil Company,https://www.shell.us/,1,About|Us,44
Shell Oil Company,https://www.shell.us/about-us.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/contact-shell.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/features-and-highlights.html,1,Features|and|Highlights,44
Shell Oil Company,https://www.shell.us/about-us/diversity-and-inclusion.html,1,Diversity|and|Inclusion,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/mobile.html,1,"Mobile,|AL",44
Shell Oil Company,https://www.shell.us/motorist/shell-fuels/ask-shell-about-fuels.html,1,Ask|Shell|About|Fuels,44
Shell Oil Company,https://www.shell.us/motorist/shell-motorsport/shell-and-penske.html,1,Shell|and|Team|Penske,44
Shell Oil Company,https://www.shell.us/about-us/shell-alumni-in-the-americas-online.html,1,View|Shell|Alumni|in|the|Americas|Online,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/geismar-plant.html,1,Geismar|Plant,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/permian-basin.html,1,Permian|Basin,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/shell-polymers.html,1,Shell|Polymers,44
Shell Oil Company,https://www.shell.us/about-us/contact-shell/service-station-feedback.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/martinez-refinery.html,1,Martinez|Refinery,44
Shell Oil Company,https://www.shell.us/business-customers/trading/shell-trading-us-company.html,1,Shell|Trading|(US)|Company,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/puget-sound-refinery.html,1,Puget|Sound|Refinery,44
Shell Oil Company,https://www.shell.us/business-customers/shell-pipeline/about-shell-pipeline.html,1,About|Shell|Pipeline,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/shell-convent-refinery.html,1,Shell|Convent|Refinery,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/appalachia-pennsylvania.html,1,Appalachia|-|Pennsylvania,44
Shell Oil Company,https://www.shell.us/about-us/features-and-highlights/saskatchewan-polytechnic.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/norco-manufacturing-complex.html,1,Norco|Manufacturing|Complex,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/deer-park-manufacturing-site.html,1,Deer|Park|Manufacturing|Site,44
Shell Oil Company,https://www.shell.us/sustainability/shell-and-jazz-fest/shell-history-in-louisiana.html,1,Shell’s|History|in|Louisiana,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/shell-technology-center-houston.html,1,Shell|Technology|Center|Houston,44
Shell Oil Company,https://www.shell.us/sustainability/supplier-diversity/supplier-diversity-and-shell-us.html,1,About|Supplier|Diversity|and|Shell|U.S.,44
Shell Oil Company,https://www.shell.us/sustainability/supporting-education/science-and-careers-in-energy.html,1,Louisiana|students|learn|about|science|and|careers|in|energy,44
Shell Oil Company,https://www.shell.us/energy-and-innovation/shale-gas-and-oil/have-questions-about-shale.html,1,Have|questions|about|Shales?,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/shell-in-carson-southern-california.html,1,Shell|in|Carson|Southern|California,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/robert-training-and-conference-center.html,1,Robert|Training|and|Conference|Center,44
Shell Oil Company,https://www.shell.us/business-customers/trading/shell-trading-us-company-lease-administration.html,1,Shell|Trading|(US)|Company-|Lease|Administration,44
Shell Oil Company,https://www.shell.us/media/2018-media-releases/partners-join-shell-make-the-future-california.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/features-and-highlights/shell-grant-improves-road-safety-in-louisiana.html,1,None,44
Shell Oil Company,https://www.shell.us/media/2018-media-releases/zydeco-pipeline-company-announces-binding-open-season.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/features-and-highlights/louisianas-first-oyster-shell-recycling-program.html,1,None,44
Shell Oil Company,https://www.shell.us/energy-and-innovation/energy-from-deepwater/about-shell-deep-water-in-the-gulf-of-mexico.html,1,About|Shell|Deep|Water|in|the|Gulf|of|Mexico,44
Shell Oil Company,https://www.shell.us/about-us/shell-alumni-in-the-americas-online/new-medicare-plan-for-two-thousand-eighteen.html,1,New|medicare|option|added|for|shell|retirees,44
Shell Oil Company,https://www.shell.us/about-us/features-and-highlights/hydrogen-for-fuel-cell-electric-vehicle-and-heavy-duty-trucks.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/features-and-highlights/global-robotics-competition-in-mexico-tackles-energy-challenges.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/deer-park-manufacturing-site/big-energy-a-texas-tale-of-people-powering-progress.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/features-and-highlights/workforce-development-and-diversity-outreach-helps-to-build-future-technical-workers.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/norco-manufacturing-complex/community-commitment/five-million-dollar-gift-from-shell-norco.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/puget-sound-refinery/puget-sound-refinery-news-events/shell-proudly-fuels-life-in-pacific-northwest.html,1,None,44
Shell Oil Company,https://www.shell.us/about-us/projects-and-locations/puget-sound-refinery/puget-sound-refinery-news-events/refinery-employee-celebrates-44-years-of-shell-service.html,1,None,44
BAXALTA INCORPORATED,https://www.shire.com/who-we-are,1,None,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/our-story,1,Our|Story,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/leadership,1,Leadership,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/rarechampions,1,Rare|Champions,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/areas-of-focus,1,Areas|of|Focus,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/responsibility,1,Responsibility,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/how-we-operate,1,How|We|Operate,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/our-story/our-history,1,Our|History,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/our-story/our-culture,1,Our|Culture,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/our-story/our-footprint,1,Our|Footprint,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/areas-of-focus/hematology,1,Hematology,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/areas-of-focus/immunology,1,Immunology,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/areas-of-focus/ophthalmics,1,Ophthalmics,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/areas-of-focus/neuroscience,1,Neuroscience,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/how-we-operate/partnerships,1,Partnerships,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/leadership/board-of-directors,1,Board|of|Directors,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/leadership/executive-committee,1,Executive|Committee,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/areas-of-focus/genetic-diseases,1,Genetic|Diseases,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/areas-of-focus/internal-medicine,1,Internal|Medicine,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/how-we-operate/corporate-governance,1,Corporate|Governance,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/how-we-operate/policies-and-positions,1,Policies|and|Positions,24
BAXALTA INCORPORATED,https://www.shire.com/patients/patient-advocacy/about-patient-advocacy,1,About|Patient|Advocacy,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/how-we-operate/transparency-disclosures,1,Transparency|Disclosures,24
BAXALTA INCORPORATED,https://www.shire.com/who-we-are/how-we-operate/policies-and-positions/supplier-information,1,Partners|and|Suppliers,24
Sharp Laboratories of America,http://www.sharplabs.com/index.php/people/our-team,1,Our|Team,5
