firm,para_order,num_words,main_topic,prob
Tersus Environmental,3,16,0,0.9143537258212154
Tersus Environmental,4,14,1,0.5564675668038835
Tersus Environmental,5,6,1,0.6553826216342641
Tersus Environmental,6,42,1,0.8254049044514483
Tersus Environmental,7,9,0,0.958156278782004
Tersus Environmental,8,8,1,0.8470459800303234
Tersus Environmental,9,23,0,0.9897847825038083
Tersus Environmental,10,28,0,0.9743523321671888
Tersus Environmental,11,11,0,0.9775040960575871
Tersus Environmental,12,8,0,0.9316827843033861
Tersus Environmental,13,24,0,0.9747258136928447
Tersus Environmental,14,16,0,0.9685772285073838
Tersus Environmental,15,11,0,0.9229759723378209
Tersus Environmental,16,8,0,0.9597924016995569
Tersus Environmental,17,13,0,0.9055778816224253
Tersus Environmental,18,30,0,0.9684201620087003
Tersus Environmental,19,74,1,0.6823964009541584
Tersus Environmental,20,75,1,0.831901896667034
Tersus Environmental,21,6,0,0.9263803950614267
Tersus Environmental,22,29,0,0.9452829003096785
Tersus Environmental,23,26,0,0.9893370127743163
Tersus Environmental,24,40,0,0.8537550484015104
Tersus Environmental,25,12,0,0.9810153638072836
Tersus Environmental,26,23,0,0.9804530275063048
Tersus Environmental,27,18,0,0.9811640176189101
Tersus Environmental,28,37,0,0.9906284465637071
Tersus Environmental,29,34,0,0.9921054018574224
Tersus Environmental,30,41,0,0.9908698971197438
Tersus Environmental,31,45,0,0.9922649149466892
Tersus Environmental,32,108,0,0.9977010449097099
Tersus Environmental,33,28,0,0.9905762441320523
Tersus Environmental,34,79,0,0.9967484419790618
Tersus Environmental,35,19,0,0.9870699261820014
Tersus Environmental,36,39,0,0.9937325857595752
Tersus Environmental,37,8,0,0.7202622571234988
Tersus Environmental,38,14,1,0.939000203387807
Tersus Environmental,39,15,0,0.95651166192783
Tersus Environmental,40,12,1,0.9381504403334892
Tersus Environmental,41,11,0,0.9700029468910021
Tersus Environmental,42,16,0,0.9789234460060726
Tersus Environmental,43,8,1,0.8722596794593822
Tersus Environmental,44,11,0,0.9605975519803658
Tersus Environmental,45,12,0,0.9794083418016383
Tersus Environmental,46,24,0,0.9829739906033474
Butamax(TM) Advanced Biofuels,0,0,-1,1.0
Butamax(TM) Advanced Biofuels,1,12,0,0.7815737270597575
Butamax(TM) Advanced Biofuels,2,37,0,0.9802460527905947
Butamax(TM) Advanced Biofuels,3,46,0,0.9702665624930022
Butamax(TM) Advanced Biofuels,4,58,0,0.9742053999183246
Butamax(TM) Advanced Biofuels,5,12,0,0.9417867621590934
Confluence Energy,0,0,-1,1.0
Confluence Energy,1,7,0,0.7982231173170864
Confluence Energy,2,24,0,0.7191638875762066
Confluence Energy,3,39,0,0.9752828171464438
Confluence Energy,4,20,0,0.9855318722720772
Confluence Energy,5,70,0,0.9900062554941466
Confluence Energy,6,43,0,0.9858724878726499
Confluence Energy,7,34,0,0.9829478442790687
Confluence Energy,8,66,0,0.8055255137486781
Confluence Energy,9,26,0,0.7624445577394563
Confluence Energy,10,39,0,0.9855176460707233
Confluence Energy,11,39,0,0.9903738785250904
Confluence Energy,12,33,0,0.9867838573726929
